"SCHOOLID" "STUDID" "ST03Q02" "ST03Q03" "ST01Q01" "ST02Q01" "ST04Q01" "ST05Q01" "ST12Q01" "ST16Q01" "ST27Q01" "ST27Q02" "ST27Q03" "ST27Q04" "ST27Q05" "ST27Q06" "ST27Q07" "ST27Q08" "ST27Q09" "ST27Q10" "ST27Q11" "ST27Q12" "ST27Q13" "age" "ICTHOME" "ICTSCH" "ENTUSE" "HOMSCH" "USESCH" "HIGHCONF" "ATTCOMP" "joyread" "wealth" "divread" "onlnread" "schclim" "studrel" "libuse" "HISEI" "ESCS" "W_FSTUWT" "stuwt" "urban" "region" "ST43N01" "ST43N02" "ST43N04" "ST43N05" "ST43N06" "ST47N01" "ST47N02" "ST47N03" "readscore" "mathscore" "sciescore" "natlang" "math"
"71" 1003 5 8 1993 9 1 1 3 1 1 3 4 2 3 2 4 3 3 3 3 4 3 4 15.67 -0.1488 0.0914 0.8456 -0.9077 -0.0975 -0.9268 -0.108 1.9344 -0.1771 1.4775 0.5861 0.5091 0.6661 0.7472 71 1.2795 13.0069 1.22952164716984 1 1 1 1 1 2 2 1 2 2 648.054 586.858 636.65 10 9
"72" 1003 7 11 1993 9 1 1 3 1 1 3 3 3 2 3 3 3 2 3 2 3 2 2 15.42 0.1906 0.0914 0.2807 -0.9077 -0.7921 0.7331 -0.7516 1.4768 0.1345 -0.0608 0.5861 -0.4352 1.0386 0.3711 52 0.8302 13.0069 1.22952164716984 1 1 1 2 1 2 2 2 3 2 509.112 476.718 488.288 7 6
"73" 1003 8 9 1993 9 1 1 3 1 1 4 4 4 4 4 4 4 2 4 3 4 2 2 15.58 0.6354 0.0914 0.1525 -0.9077 -0.0975 -0.307 -0.108 1.6882 NA NA NA 0.5091 0.6661 0.2846 59 0.8122 13.0069 1.22952164716984 1 1 1 1 2 1 2 2 2 2 654.966 598.232 661.638 10 9
"74" 1003 9 7 1993 9 1 1 3 1 1 4 4 4 2 1 3 4 2 3 4 4 3 1 15.75 0.6354 0.8015 0.0243 -1.9204 -1.6448 -1.3011 -0.108 0.9601 0.1345 -0.9298 -0.2726 0.5091 -1.2896 -0.8644 66 1.1356 13.0069 1.22952164716984 1 1 1 1 2 1 2 1 1 1 644.4 596.674 617.156 9 9
"75" 1003 10 11 1993 9 1 1 2 1 1 3 3 3 2 2 3 3 3 4 3 4 2 3 15.42 -0.6915 0.0914 -0.7905 -0.9077 -0.3782 -0.5313 -1.4169 1.289 -0.4797 0.9681 -0.6061 0.0185 0.1656 0.3711 49 -0.8848 13.0069 1.22952164716984 1 1 1 1 1 2 2 2 2 2 648.768 629.858 662.756 9 9
"76" 1003 11 3 1993 9 1 1 3 1 1 4 4 4 4 4 3 4 2 3 4 4 3 3 16.08 -0.6915 0.4655 0.6903 -0.0907 0.6785 -1.3011 -0.7516 1.4768 -0.7797 1.2062 0.7648 -0.821 -1.0885 1.5575 88 1.5909 13.0069 1.22952164716984 1 1 1 1 2 1 2 1 3 2 519.598 382.702 476.352 10 7
"77" 1003 12 9 1993 9 1 1 3 1 1 4 3 3 4 2 4 2 2 3 3 4 3 3 15.58 0.1906 0.8015 0.2807 -0.4112 -0.7921 1.6189 -0.108 1.9344 1.3021 1.8072 -0.2726 -0.4352 0.6661 0.1892 74 1.8336 13.0069 1.22952164716984 1 1 1 1 2 1 2 1 1 1 639.948 582.888 670.684 9 9
"78" 1003 13 10 1993 9 1 1 3 1 1 2 2 2 2 2 2 2 2 2 1 2 1 2 15.5 -0.1488 0.0914 0.5469 -0.4112 0.1155 0.7331 0.8605 -1.0365 0.1345 -0.2655 -0.6061 -0.4352 0.1656 0.0805 51 0.1471 13.0069 1.22952164716984 1 1 1 1 2 2 2 2 2 2 497.834 497.752 503.86 7 6
"79" 1003 14 1 1994 9 1 1 3 1 1 2 2 2 3 1 3 2 1 3 3 3 3 1 15.25 1.4147 -2.7908 0.4122 -1.9204 0.1155 -0.0459 0.8605 -0.5824 0.8459 0.5436 -0.1049 -0.4352 -1.0885 -0.4562 30 0.1973 13.0069 1.22952164716984 1 1 1 1 2 2 2 3 3 3 527.382 517.064 553.004 9 9
"80" 1003 15 7 1993 9 1 1 3 1 1 2 1 2 2 2 2 2 3 3 3 2 3 3 15.75 0.1906 -0.7461 0.5469 -0.4112 -0.7921 0.2774 -0.108 0.417 0.8459 0.5436 1.6152 1.0878 0.6661 0.1892 51 -0.2022 13.0069 1.22952164716984 1 1 1 1 2 2 2 2 2 2 498.308 544.488 517.662 9 7
"81" 1003 16 9 1993 9 1 1 3 1 1 3 3 3 2 1 2 2 1 3 2 1 1 3 15.58 -0.4363 0.8015 0.1525 -0.9077 -1.6448 -1.1129 0.8605 0.8127 -0.1771 -0.0608 -0.1049 0.5091 0.1656 -0.0497 56 0.4276 13.0069 1.22952164716984 1 1 1 1 1 2 2 2 2 2 561.624 520.804 554.31 8 7
"82" 1003 17 10 1993 9 1 1 3 1 4 3 1 2 1 1 2 1 1 2 1 2 1 2 15.5 -0.9244 -0.7461 0.4122 -0.0907 -1.6448 -1.4978 -0.108 0.1798 -1.359 0.75 -0.1049 2.0085 0.6661 -0.4562 69 0.5772 13.0069 1.22952164716984 1 1 1 1 1 2 2 2 3 2 562.258 556.946 601.586 8 8
"83" 1003 18 10 1993 9 1 1 3 1 1 3 2 3 2 3 3 3 2 3 1 2 1 2 15.5 0.1906 0.4655 1.0216 -0.4112 0.1155 -0.0459 0.8605 -0.0441 0.4683 0.3405 -0.1049 -0.821 0.1656 -0.0497 51 0.5052 13.0069 1.22952164716984 1 1 1 1 2 2 2 2 2 2 502.52 486.844 538.456 8 7
"84" 1003 19 11 1993 9 1 2 3 1 1 3 3 3 3 3 2 2 3 2 2 2 2 2 15.42 0.6354 0.2327 -0.5047 -0.4112 -0.7921 -1.4978 -0.7516 -0.4746 0.8459 -0.6951 -0.2726 -0.4352 -0.3082 0.8194 46 0.4687 14.0899 1.33189592112328 1 1 1 1 2 2 2 2 2 2 486.184 549.082 522.326 8 7
"85" 1003 21 9 1993 9 1 2 NA 1 3 1 1 2 2 1 2 2 3 3 2 2 1 1 15.58 1.4147 1.7993 2.9934 -1.9204 0.6785 0.7331 0.8605 -1.8161 0.4683 1.2062 1.3591 -0.4352 1.0386 0.675 68 -0.0451 14.0899 1.33189592112328 1 1 1 2 2 1 2 1 1 1 342.126 377.014 393.55 7 6
"86" 1003 22 1 1994 8 1 2 3 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 15.25 -0.4363 0.8015 0.2807 -0.0907 -0.7921 -1.4978 0.8605 -3.2265 -0.4797 -0.477 0.7648 NA -1.0885 -1.8467 74 1.1881 14.7541 1.3946816946781 1 1 1 1 2 2 2 3 3 3 558.656 520.65 562.606 8 7
"87" 1003 23 8 1993 9 1 2 1 1 1 2 4 2 2 1 3 1 2 3 3 4 2 3 15.67 1.4147 0.0914 0.6903 -0.4112 -0.3782 0.2774 -0.108 -1.0365 0.1345 0.5436 0.2369 -0.4352 0.6661 -0.8644 54 0.1524 14.0899 1.33189592112328 1 1 1 1 2 2 2 3 2 2 606.596 604.542 643.082 9 9
"88" 1003 24 3 1993 9 1 2 3 1 1 3 3 2 3 2 4 3 2 3 3 3 2 2 16.08 1.4147 0.8015 0.8456 0.6925 0.1155 1.6189 0.8605 -0.5824 0.8459 0.3405 1.6152 2.0085 0.1656 -0.4562 60 0.5012 14.0899 1.33189592112328 1 1 1 1 2 2 2 2 2 2 428.864 462.774 437.374 7 7
"89" 1003 25 10 1993 9 1 2 3 1 3 4 3 4 4 1 4 2 4 4 4 4 4 3 15.5 1.4147 1.1741 0.1525 -0.4112 -1.6448 1.6189 -0.108 1.289 -0.1771 -0.2655 0.0646 2.0085 2.4468 -0.0497 69 0.0195 14.0899 1.33189592112328 1 1 1 1 2 1 1 1 2 1 578.938 606.256 628.814 10 10
"90" 1003 26 11 1993 9 1 2 3 1 4 2 1 4 2 1 2 1 2 2 2 2 2 2 15.42 0.1906 0.0914 0.1525 0.1513 -0.0975 -0.0459 -0.108 0.2959 -0.7797 0.3405 -0.1049 1.0878 0.1656 -1.8467 71 0.5629 14.0899 1.33189592112328 1 1 1 1 2 2 2 2 1 2 633.53 590.52 617.624 9 9
"91" 1003 27 9 1993 9 1 2 3 1 1 4 3 2 3 1 4 1 2 3 1 3 3 1 15.58 1.4147 -1.1122 -0.105 -0.9077 -0.7921 1.6189 -0.108 -0.0441 -0.4797 0.9681 0.4111 0.5091 -0.3082 -0.8644 70 1.0731 14.0899 1.33189592112328 1 1 1 1 2 1 2 3 2 2 634.736 685.706 700.246 9 10
"92" 1003 28 1 1994 8 1 2 3 1 4 3 2 2 1 2 3 3 4 3 3 2 3 1 15.25 -1.3531 0.0914 0.1525 0.3515 -0.3782 -1.3011 0.8605 -0.6909 -1.0752 -0.477 -0.6061 0.5091 -0.3082 -0.8644 46 -0.0844 14.7541 1.3946816946781 1 1 1 1 2 1 2 2 2 2 497.488 551.028 542.28 7 6
"93" 1003 29 6 1993 9 1 2 3 1 1 3 2 3 2 2 4 3 2 4 2 4 2 2 15.83 1.4147 0.8015 -0.105 -0.4112 -0.7921 0.2774 -0.108 -0.2604 0.4683 0.75 -0.7747 2.0085 1.7754 -0.2164 67 1.0729 14.0899 1.33189592112328 1 1 1 1 2 1 2 1 1 1 544.306 570.036 585.64 9 10
"94" 1003 31 8 1993 9 1 2 3 2 1 2 3 4 2 4 3 2 1 3 2 3 2 1 15.67 0.6354 0.8015 0.8456 -0.9077 -0.3782 0.7331 -0.108 -0.3675 0.1345 0.1407 -0.1049 -0.4352 -0.6255 0.675 69 1.0443 14.0899 1.33189592112328 1 1 1 2 1 2 2 3 1 3 494.282 486.298 532.394 8 8
"95" 1003 32 7 1993 9 1 2 3 1 1 3 3 3 2 2 2 2 1 2 1 2 1 2 15.75 1.4147 0.4655 1.2324 0.1513 0.1155 0.2774 0.8605 -1.1624 0.4683 -0.6951 0.2369 -1.1303 -0.6255 -0.0497 53 0.095 14.0899 1.33189592112328 1 1 1 1 2 2 2 3 2 3 554.486 554.066 566.15 8 8
"96" 1003 33 6 1993 9 1 2 3 1 1 2 2 3 3 1 3 1 3 4 2 2 1 1 15.83 1.4147 0.4655 0.8456 -1.9204 0.1155 -1.1129 -0.108 1.118 -0.1771 0.9681 -0.1049 -0.821 -1.4897 -0.0497 66 0.7939 14.0899 1.33189592112328 1 1 1 1 1 2 2 3 3 3 620.144 627.13 667.98 9 9
"97" 1003 34 9 1993 9 1 2 3 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 15.58 0.6354 0.4655 0.4122 -0.4112 -0.0975 -0.5313 0.8605 -1.1624 0.8459 0.3405 0.4111 -0.821 -0.6255 -1.8467 51 -0.1402 14.0899 1.33189592112328 1 1 1 2 2 2 2 3 3 3 448.668 498.84 516.73 6 7
"98" 1003 35 1 1994 8 1 2 3 1 1 2 3 3 3 2 2 1 4 3 2 2 3 1 15.25 0.1906 -1.1122 0.4122 0.1513 -1.6448 0.7331 0.8605 0.0665 -0.4797 NA NA -0.821 -1.0885 -0.2164 64 0.5211 14.7541 1.3946816946781 1 1 1 1 1 2 2 3 3 2 588.32 607.968 635.808 7 5
"99" 1004 1 5 1993 9 1 1 3 1 1 4 3 3 3 1 2 2 2 2 3 2 3 1 15.92 -0.4363 0.8015 0.1525 -0.4112 0.7846 0.7331 -0.108 1.289 -0.7797 0.1407 1.1426 1.0878 0.1656 0.0805 69 0.8802 11.6925 1.10527349787677 1 1 1 1 2 1 1 3 2 3 610.082 585.458 588.904 9 9
"100" 1004 2 5 1993 9 1 1 NA 3 2 3 3 2 2 1 3 3 3 3 3 3 3 3 15.92 1.4147 0.4655 0.2297 0.6925 0.1155 0.2774 0.8605 0.5421 -0.1771 0.3405 -0.2726 -0.4352 0.1656 1.5575 51 0.5264 11.6925 1.10527349787677 1 1 1 1 1 2 2 2 2 2 403.774 440.418 390.47 8 8
"101" 1004 3 5 1993 9 1 1 3 3 1 2 3 3 3 1 3 2 1 3 3 3 2 3 15.92 -0.1488 0.8015 0.5469 0.3515 0.5626 -0.9268 -0.7516 0.417 -0.7797 0.9681 0.5861 1.0878 0.6661 -0.8644 51 -0.2232 11.6925 1.10527349787677 1 1 1 1 2 2 2 2 2 2 567.498 580.316 559.808 8 7
"102" 1004 4 9 1993 9 1 1 3 1 1 2 4 1 2 1 2 2 4 4 2 3 1 1 15.58 0.1906 0.8015 0.4122 -0.0907 0.4339 -0.7351 -0.108 -0.0441 0.1345 0.9681 0.2369 -0.821 -0.6255 -0.0497 69 0.9257 11.6925 1.10527349787677 1 1 1 1 2 1 2 3 3 3 602.692 566.92 615.202 7 7
"103" 1004 6 9 1993 8 1 1 3 1 1 2 2 2 1 1 2 2 2 1 1 3 2 3 15.25 -0.1488 0.0914 -0.5047 -0.4112 0.4339 -1.4978 -0.7516 -0.4746 0.1345 -0.0608 -0.1049 -0.4352 0.1656 -0.0497 51 0.5264 11.2849 1.06674371573142 1 1 1 1 2 1 2 3 2 3 553.6 540.904 514.864 8 8
"104" 1004 7 1 1994 9 1 1 3 1 1 3 4 4 2 1 4 1 2 3 2 4 1 4 15.25 -0.1488 0.8015 0.5469 0.3515 1.1631 -0.5313 -0.108 0.417 -0.1771 0.1407 0.0646 0.5091 -1.4897 -0.2164 70 1.2507 11.6925 1.10527349787677 1 1 1 1 1 2 2 3 3 2 613.258 558.506 579.764 8 7
"105" 1004 8 1 1994 9 1 1 3 2 1 4 3 4 3 3 3 3 2 4 2 NA 1 3 16.08 1.4147 0.0914 0.4122 -1.9204 -1.6448 -0.7351 0.8605 0.417 0.1345 -0.477 0.4111 0.0185 0.1656 -0.2164 30 -1.5081 11.6925 1.10527349787677 1 1 1 1 2 1 2 2 2 2 635.66 610.54 630.398 8 8
"106" 1004 10 3 1993 8 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.25 -0.4363 0.0914 0.1525 -0.4112 0.2879 -0.9268 -1.4169 -1.0365 0.1345 -0.477 -0.2726 -1.3881 -2.2767 -1.8467 82 0.3577 11.2849 1.06674371573142 1 1 1 1 2 2 2 3 3 3 503.708 479.68 496.4 7 6
"107" 1004 11 9 1993 9 1 1 3 2 1 4 3 4 2 2 3 2 1 3 1 2 1 1 15.83 0.1906 0.0914 -0.105 -0.4112 -0.3782 -0.7351 0.8605 0.8127 -2.0991 0.1407 -0.4393 -0.4352 1.0386 -0.2164 66 0.3524 11.6925 1.10527349787677 1 1 1 1 1 2 2 1 2 2 673.392 585.768 604.662 10 10
"108" 1004 12 1 1994 9 1 1 3 1 4 3 3 3 2 3 2 3 2 2 2 3 2 2 15.92 0.1906 -1.9453 0.0243 -0.9077 -0.3782 -1.9641 -0.108 0.2959 0.1345 -0.2655 -0.1049 -0.4352 -0.3082 -0.4562 56 0.8479 11.6925 1.10527349787677 1 1 1 2 2 1 2 2 2 3 585.374 559.054 579.02 9 9
"109" 1004 13 6 1993 9 1 1 3 1 1 2 1 2 1 2 2 3 1 2 2 2 1 2 15.92 -0.4363 0.0914 -0.9436 -0.4112 0.1155 -0.5313 -0.108 0.0665 -1.359 -1.4975 -1.1377 -1.3881 -0.8731 -0.2164 78 0.9839 11.6925 1.10527349787677 1 1 1 1 2 1 2 3 3 3 603.724 605.478 613.336 10 10
"110" 1004 14 5 1993 9 1 1 3 1 1 3 3 3 3 3 3 2 2 3 3 4 2 4 15.58 0.6354 0.8015 0.8456 -0.0907 1.0721 0.2774 0.8605 -1.8161 -0.4797 -0.2655 1.3591 -0.4352 -1.4897 -0.4562 51 -0.3829 11.6925 1.10527349787677 1 1 1 1 1 2 2 3 3 3 498.308 487 453.88 8 5
"111" 1004 15 5 1993 9 1 1 3 1 1 2 3 2 2 1 3 2 4 3 4 3 3 2 16.08 1.4147 0.4655 0.2807 -0.0907 0.4339 -0.307 -0.108 -0.0441 0.8459 0.9681 0.0646 0.0185 0.1656 0.1892 71 1.3769 11.6925 1.10527349787677 1 1 1 1 2 1 2 2 2 2 684.04 640.996 653.712 10 9
"112" 1004 16 9 1993 8 1 1 3 1 4 2 2 2 3 1 3 2 1 3 2 4 1 3 15.25 -0.1488 0.4655 -0.2364 -1.9204 0.2879 -0.5313 -0.108 0.8127 0.4683 0.3405 -0.6061 -0.4352 -0.8731 -0.8644 88 1.7685 11.2849 1.06674371573142 1 1 1 1 2 1 2 3 2 3 643.604 597.374 662.568 9 9
"113" 1004 17 3 1993 9 1 1 3 1 1 3 2 3 4 2 2 3 2 4 4 3 4 2 15.5 -0.1488 0.0914 -0.5047 -0.9077 -0.0975 -1.1129 -0.7516 0.8127 0.4683 0.9681 0.4111 -0.4352 -0.3082 0.2846 68 0.9943 11.6925 1.10527349787677 1 1 1 1 2 2 2 2 2 2 552.806 579.224 559.716 8 8
"114" 1004 18 1 1994 9 1 2 3 2 1 2 2 3 3 1 2 1 2 2 2 3 1 2 15.5 -0.4363 1.1741 0.1525 -1.9204 -0.3782 -1.3011 0.8605 -1.1624 -1.359 -0.0608 -0.6061 -0.821 -0.3082 0.675 38 -1.3249 12.666 1.1972969103363 1 1 1 2 1 2 2 3 2 3 303 336.51 342.448 6 7
"115" 1004 19 10 1993 8 1 2 2 4 2 4 3 4 2 4 4 3 2 3 2 4 3 3 15.33 -0.5304 -1.4862 -0.2364 0.3515 0.1155 -0.7351 -0.108 0.2959 -0.7797 0.3405 0.0646 0.5091 -0.3082 1.7063 30 -1.0637 13.2631 1.25373982721312 1 1 1 1 2 1 2 2 1 1 439.852 476.95 464.602 8 9
"116" 1004 20 10 1993 9 1 2 3 1 1 2 2 2 2 1 2 1 1 2 1 2 1 1 15.75 -0.4363 0.4655 0.2807 -0.9077 -0.0975 -0.0459 0.8605 0.0665 -0.7797 0.75 0.7648 -0.821 -0.3082 -0.8644 50 -0.0413 12.666 1.1972969103363 1 1 1 1 2 1 2 3 2 2 530.996 581.796 588.998 7 9
"117" 1004 21 12 1993 9 1 2 3 1 1 2 1 3 1 1 3 2 2 3 2 2 2 1 15.83 -0.1488 0.0914 0.2807 -1.9204 0.6785 -0.0459 -0.7516 -0.6909 0.1345 0.1407 -1.1377 -0.4352 0.1656 0.7472 59 0.365 12.666 1.1972969103363 1 1 1 1 2 2 2 2 2 3 481.618 521.192 538.92 6 5
"118" 1004 23 7 1993 9 1 2 3 1 1 2 3 3 3 3 2 3 2 3 2 3 2 3 15.92 -0.1488 0.4655 -0.2364 -0.0907 0.2879 -0.9268 0.8605 -0.2604 0.8459 -0.0608 0.4111 -0.4352 0.1656 -1.8467 70 1.1593 12.666 1.1972969103363 1 1 1 1 2 1 2 3 2 2 519.934 560.766 519.154 7 8
"119" 1004 24 6 1993 9 1 2 3 3 3 2 1 1 1 1 3 2 1 3 2 3 2 1 15.33 -0.6915 0.8015 0.8456 -0.4112 -0.3782 -1.3011 -0.7516 -2.072 -1.359 -0.0608 -0.2726 -0.4352 -0.3082 -1.8467 33 -0.597 12.666 1.1972969103363 1 1 1 1 2 2 2 2 3 2 586.636 618.952 580.42 8 8
"120" 1004 25 5 1993 9 1 2 3 1 4 4 3 3 3 2 3 2 4 3 1 4 1 4 16 -0.1488 0.0914 0.2807 -0.4112 0.4339 1.6189 0.8605 -1.2973 -0.7797 0.5436 0.5861 0.5091 -0.3082 -0.8644 43 0.1322 12.666 1.1972969103363 1 1 1 1 1 1 2 2 1 2 565.71 569.254 572.678 7 9
"121" 1004 26 12 1993 9 1 2 3 1 1 3 3 2 1 2 2 3 3 3 2 3 1 1 16.08 -0.4363 -2.7908 -0.6449 -1.9204 -0.0975 -1.1129 -1.4169 -1.6151 -1.359 -0.6951 -1.5762 -1.3881 -0.8731 -0.8644 56 -1.1125 12.666 1.1972969103363 1 1 1 2 2 2 2 2 2 3 402.328 392.982 409.212 6 6
"122" 1004 28 4 1993 9 1 2 3 1 1 1 1 1 1 1 1 2 3 1 1 2 3 1 16.08 0.6354 1.1741 -0.3689 -1.9204 0.4339 -1.4978 0.8605 -1.8161 0.8459 0.5436 -1.1377 -1.3881 -0.8731 -0.4562 69 0.9613 12.666 1.1972969103363 1 1 1 2 1 2 2 3 3 3 404.496 494.088 444.74 7 NA
"123" 1004 29 3 1993 9 1 2 3 1 2 2 1 2 2 1 3 2 4 2 1 3 2 2 15.92 0.1906 0.0914 0.1525 -0.9077 0.1155 0.2774 -0.108 -0.0441 1.3021 0.9681 -0.1049 -1.618 -1.2896 -1.8467 50 0.8801 12.666 1.1972969103363 1 1 1 1 1 2 2 3 3 3 579.338 611.784 634.408 7 6
"124" 1004 31 3 1993 9 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.58 1.4147 0.0914 1.2324 -1.9204 -0.7921 -0.0459 -0.108 -1.8161 0.4683 -2.4947 -0.6061 -2.0826 -1.0885 -1.8467 59 0.076 12.666 1.1972969103363 1 1 1 2 2 2 2 4 4 4 337.314 403.032 400.356 NA NA
"125" 1004 33 5 1993 9 1 2 3 1 1 2 2 3 2 1 3 2 1 2 2 2 2 1 15.58 -0.1488 0.0914 0.0243 -0.9077 -0.0975 -0.307 0.8605 -0.5824 -0.4797 -0.2655 -0.1049 -0.821 -0.8731 -1.8467 39 0.0171 12.666 1.1972969103363 1 1 1 1 1 2 2 3 2 2 516.088 609.76 539.852 8 9
"126" 1004 34 9 1993 9 1 2 3 1 1 2 2 2 3 2 3 2 1 2 1 2 1 2 15.83 1.4147 0.0914 0.0243 -0.4112 0.2879 -0.5313 -0.108 0.2959 0.8459 0.1407 -0.4393 -0.4352 0.1656 -1.8467 88 1.9733 12.666 1.1972969103363 1 1 1 1 2 1 2 2 2 2 620.146 656.42 663.782 8 10
"127" 1004 35 9 1993 9 1 2 2 1 1 4 4 3 2 1 2 2 1 3 1 3 1 3 15.75 1.4147 0.4655 0.2807 -0.9077 0.1155 -0.0459 0.8605 -0.2604 0.4683 -0.477 0.4111 1.0878 -0.3082 -0.4562 51 0.6126 12.666 1.1972969103363 1 1 1 1 2 2 2 NA NA NA 533.804 533.426 567.082 8 8
"128" 1004 5 6 1993 9 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15.58 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 99 0 11.6925 1.10527349787677 1 1 NA NA NA NA NA NA NA NA 416.486 433.876 408.838 NA NA
"129" 1004 9 7 1993 8 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15.58 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 99 0 11.2849 1.06674371573142 1 1 NA NA NA NA NA NA NA NA 465.66 482.328 473.648 NA NA
"130" 1005 1 5 1993 9 1 1 3 1 1 4 3 3 3 3 4 4 2 3 2 4 2 1 15.92 -0.4363 0.4655 -0.7905 0.3515 -0.0975 -1.3011 -0.7516 -0.0441 0.4683 0.5436 -0.2726 -0.4352 -0.3082 -0.4562 51 0.4078 13.6133 1.28684367831053 1 1 1 1 2 2 2 2 2 2 559.08 528.596 526.336 8 8
"131" 1005 2 5 1993 9 1 1 3 1 4 2 1 1 1 1 1 1 1 2 2 2 1 1 15.92 0.6354 0.8015 0.1525 -0.0907 0.4339 -0.9268 -0.108 0.417 -0.1771 NA NA -0.4352 -1.4897 0.1892 71 0.8918 13.6133 1.28684367831053 1 1 1 2 1 2 2 3 3 3 475.192 443.068 421.99 5 6
"132" 1005 3 12 1993 8 1 1 3 1 2 3 4 2 1 2 2 3 1 2 1 2 1 1 15.33 1.4147 0.0914 0.4122 NA NA NA NA -0.0441 0.8459 -0.2655 0.4111 -0.4352 0.1656 0.4513 30 -0.1964 12.547 1.18604802889543 1 1 1 1 2 1 2 2 3 4 429.512 413 384.5 8 6
"133" 1005 4 12 1993 9 1 1 3 1 1 2 1 1 3 2 4 4 1 3 3 4 1 3 15.33 1.4147 0.8015 2.9934 -0.4112 1.1631 1.6189 0.8605 -0.3675 0.4683 1.8072 1.3591 0.0185 -1.4897 -0.0497 67 1.3692 13.6133 1.28684367831053 1 1 1 1 1 2 2 3 2 1 540.968 537.862 556.452 7 6
"134" 1005 5 3 1993 9 1 1 3 1 1 2 2 3 2 1 3 2 1 3 1 3 2 3 16.08 1.4147 0.0914 1.0216 -0.9077 0.2879 -1.1129 0.8605 NA 0.8459 -0.2655 1.9487 0.0185 -1.0885 -0.4562 30 0.0084 13.6133 1.28684367831053 1 1 1 1 2 2 2 4 4 4 505.934 497.904 467.866 6 5
"135" 1005 6 3 1993 9 1 1 3 2 1 4 2 4 3 4 3 4 3 3 4 4 3 3 16.08 -0.1488 0.0914 -0.5047 -0.4112 0.5626 -0.9268 -0.7516 0.8127 -0.4797 0.1407 0.4111 0.0185 -0.6255 0.7472 54 0.0738 13.6133 1.28684367831053 1 1 1 1 2 2 2 2 1 2 538.584 526.804 503.488 7 7
"136" 1005 7 1 1994 8 1 1 3 1 1 3 3 4 4 3 4 3 2 3 3 4 3 2 15.25 0.1906 0.4655 -0.5047 -0.9077 -0.0975 -0.0459 -0.108 0.1798 -0.1771 -0.2655 -0.1049 0.0185 0.6661 0.0805 71 1.1018 12.547 1.18604802889543 1 1 1 1 2 2 2 2 2 2 605.152 585.612 596.176 9 9
"137" 1005 8 5 1993 9 1 1 3 1 1 2 1 3 1 1 2 1 1 4 2 4 1 4 15.92 -0.9244 0.0914 -2.206 0.3515 -0.7921 -1.1129 -1.4169 0.0665 -1.359 0.5436 -0.9506 1.0878 1.0386 0.4513 38 -0.0903 13.6133 1.28684367831053 1 1 1 1 2 1 2 1 1 1 448.498 477.186 478.588 8 8
"138" 1005 9 1 1994 8 1 1 3 1 1 4 2 4 3 2 4 2 3 4 3 4 2 3 15.25 0.1906 0.8015 -0.3689 0.3515 0.7846 -1.7136 -0.108 0.2959 -1.0752 -0.0608 -0.4393 0.5091 0.6661 -0.2164 51 -0.4595 12.547 1.18604802889543 1 1 1 1 2 1 2 2 2 2 613.734 616.148 625.458 10 9
"139" 1005 10 4 1993 9 1 1 2 2 1 2 2 2 1 1 1 2 2 2 2 2 1 1 16 1.4147 0.7642 0.8076 -0.4112 0.7846 -0.9268 -0.108 0.0665 0.1345 NA NA -0.4352 -0.3082 0.7472 38 0.1524 13.6133 1.28684367831053 1 1 1 1 2 2 2 4 4 3 449.138 498.448 466.56 6 6
"140" 1005 11 1 1994 8 1 1 3 1 1 4 3 2 2 1 4 3 1 2 3 4 1 2 15.25 NA NA -0.3689 0.3515 0.5626 -0.9268 -0.108 -0.2604 0.1345 0.1407 0.0646 1.0878 0.6661 -0.0497 90 1.3522 12.547 1.18604802889543 1 1 1 1 1 1 2 2 3 2 547.878 503.28 506.284 9 7
"141" 1005 12 1 1994 8 1 1 2 4 1 3 3 3 2 2 4 3 2 2 3 3 2 2 15.25 0.6354 0.0914 -0.9436 0.3515 -0.0975 -0.9268 -0.7516 2.2383 1.3021 1.4775 0.0646 1.0878 1.0386 0.0805 53 1.0873 12.547 1.18604802889543 1 1 1 1 2 1 2 1 1 1 691.19 678.618 708.262 10 9
"142" 1005 13 6 1993 9 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15.83 -0.4363 0.0914 -1.7975 -1.9204 -1.6448 -1.3011 -1.4169 -3.2265 -0.1771 -0.2655 -1.5762 -2.0826 -1.9487 -0.8644 34 -1.2348 13.6133 1.28684367831053 1 1 1 1 2 2 2 4 4 4 537.79 520.338 501.528 6 5
"143" 1005 14 9 1993 9 1 1 3 1 1 3 2 3 4 2 1 2 1 2 3 3 2 2 15.58 -0.4363 0.8015 -0.6449 -0.9077 -0.7921 -1.4978 -1.4169 1.9344 -0.7797 0.75 -0.2726 -0.4352 -0.6255 0.0805 56 -0.239 13.6133 1.28684367831053 1 1 1 1 1 2 2 2 2 2 659.414 604.776 602.706 9 7
